case,seed,drift_type,magnitude,rho,pattern,detector,view,rule,false_alarms_per_1k_stream_steps,p_any_false_alarm_per_window,fdp,precision,recall,f1,mean_delay,degraded_per_drift
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,PH,остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.8888888888888888,0.8,0.8421052631578948,656.75,730.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,PH,остатки,bh_window,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.8888888888888888,0.8,0.8421052631578948,631.75,710.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,KS,сырые,uncorrected,0.14042553191489363,0.574468085106383,0.8571428571428571,0.11688311688311688,0.9,0.2068965517241379,575.2222222222222,620.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,KS,сырые,bonferroni,0.006382978723404255,0.06382978723404255,0.2727272727272727,0.45454545454545453,0.5,0.47619047619047616,856.75,890.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,KS,сырые,bh_window,0.006382978723404255,0.06382978723404255,0.2727272727272727,0.5454545454545454,0.6,0.5714285714285713,844.25,880.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,KS,сырые,LORD++,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,1350.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,KS,остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.6666666666666666,0.6,0.631578947368421,794.25,840.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,KS,остатки,bh_window,0.010638297872340425,0.06382978723404255,0.38461538461538464,0.6153846153846154,0.8,0.6956521739130435,731.75,790.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,ADWIN,сырые,uncorrected,0.32340425531914896,0.8723404255319149,0.9101796407185628,0.05389221556886228,0.9,0.1016949152542373,500.0,500.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,ADWIN,сырые,bonferroni,0.019148936170212766,0.14893617021276595,0.5625,0.375,0.6,0.4615384615384615,675.8571428571429,780.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,ADWIN,сырые,bh_window,0.03404255319148936,0.19148936170212766,0.6956521739130435,0.2608695652173913,0.6,0.36363636363636365,675.8571428571429,780.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,ADWIN,сырые,LORD++,0.00425531914893617,0.0425531914893617,0.25,0.625,0.5,0.5555555555555556,1051.3333333333333,1040.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,ADWIN,остатки,bonferroni,0.019148936170212766,0.1702127659574468,0.5294117647058824,0.47058823529411764,0.8,0.5925925925925927,631.75,710.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,ADWIN,остатки,bh_window,0.031914893617021274,0.2127659574468085,0.6521739130434783,0.34782608695652173,0.8,0.48484848484848486,569.25,660.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,MeanShift(1),сырые,uncorrected,0.3659574468085106,0.6170212765957447,0.9347826086956522,0.05434782608695652,1.0,0.10309278350515463,430.0,430.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,MeanShift(1),сырые,bonferroni,0.01276595744680851,0.0851063829787234,0.46153846153846156,0.38461538461538464,0.5,0.4347826086956522,947.2857142857143,970.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,MeanShift(1),сырые,bh_window,0.05531914893617021,0.10638297872340426,0.7222222222222222,0.25,0.9,0.391304347826087,720.0,720.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,1970.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,MeanShift(1),остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.6666666666666666,0.6,0.631578947368421,706.75,770.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,MeanShift(1),остатки,bh_window,0.006382978723404255,0.0425531914893617,0.2727272727272727,0.7272727272727273,0.8,0.761904761904762,581.75,670.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,MeanShift(3),сырые,uncorrected,0.2425531914893617,0.6170212765957447,0.9193548387096774,0.08064516129032258,1.0,0.1492537313432836,480.0,480.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,MeanShift(3),сырые,bonferroni,0.006382978723404255,0.06382978723404255,0.3333333333333333,0.5555555555555556,0.5,0.5263157894736842,985.6666666666666,1190.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,MeanShift(3),сырые,bh_window,0.006382978723404255,0.0425531914893617,0.3333333333333333,0.6666666666666666,0.6,0.631578947368421,702.3333333333334,1020.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,1970.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,MeanShift(3),остатки,bonferroni,0.0,0.0,0.0,1.0,0.8,0.888888888888889,706.75,770.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,MeanShift(3),остатки,bh_window,0.0,0.0,0.0,1.0,0.8,0.888888888888889,681.75,750.0
"gradual, Δ=0.5, ρ=0.3, clustered",1060,gradual,0.5,0.3,clustered,PH river по умолчанию,сырые,порог,0.8,0.8723404255319149,0.9591836734693877,0.025510204081632654,1.0,0.04975124378109453,310.0,310.0
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,PH,сырые,uncorrected,0.07659574468085106,0.48936170212765956,0.7659574468085106,0.2127659574468085,1.0,0.3508771929824561,536.5,536.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,PH,сырые,bonferroni,0.0,0.0,0.0,0.5714285714285714,0.4,0.47058823529411764,1076.142857142857,1696.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,PH,сырые,bh_window,0.0,0.0,0.0,0.5,0.4,0.4444444444444445,1135.875,1516.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,PH,сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,3196.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,PH,остатки,bonferroni,0.0,0.0,0.0,1.0,0.9,0.9473684210526316,691.7777777777778,926.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,PH,остатки,bh_window,0.0,0.0,0.0,1.0,0.9,0.9473684210526316,658.4444444444445,896.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,KS,сырые,uncorrected,0.21063829787234042,0.7659574468085106,0.8918918918918919,0.09009009009009009,1.0,0.1652892561983471,536.5,536.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,KS,сырые,bonferroni,0.00425531914893617,0.02127659574468085,0.2222222222222222,0.4444444444444444,0.4,0.4210526315789474,1190.4285714285713,1776.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,KS,сырые,bh_window,0.00425531914893617,0.02127659574468085,0.2,0.4,0.4,0.4000000000000001,1209.0,1606.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,KS,сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,3196.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,KS,остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.18181818181818182,0.6363636363636364,0.7,0.6666666666666666,925.1111111111111,1136.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,KS,остатки,bh_window,0.00425531914893617,0.0425531914893617,0.18181818181818182,0.8181818181818182,0.9,0.8571428571428572,714.0,946.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,ADWIN,сырые,uncorrected,0.2702127659574468,0.8723404255319149,0.8943661971830986,0.06338028169014084,0.9,0.11842105263157894,536.5,536.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,ADWIN,сырые,bonferroni,0.01702127659574468,0.1276595744680851,0.4444444444444444,0.2222222222222222,0.4,0.2857142857142857,1296.5,1296.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,ADWIN,сырые,bh_window,0.019148936170212766,0.1276595744680851,0.47368421052631576,0.3157894736842105,0.6,0.41379310344827586,1046.5,1046.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,ADWIN,сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,3196.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,ADWIN,остатки,bonferroni,0.01702127659574468,0.1702127659574468,0.47058823529411764,0.5294117647058824,0.9,0.6666666666666667,614.0,856.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,ADWIN,остатки,bh_window,0.019148936170212766,0.1702127659574468,0.5,0.5,0.9,0.6428571428571429,580.6666666666666,826.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,MeanShift(1),сырые,uncorrected,0.1829787234042553,0.5957446808510638,0.8349514563106796,0.0970873786407767,1.0,0.17699115044247787,406.5,406.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,MeanShift(1),сырые,bonferroni,0.0,0.0,0.0,0.5714285714285714,0.4,0.47058823529411764,1090.4285714285713,1706.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,MeanShift(1),сырые,bh_window,0.00425531914893617,0.0425531914893617,0.2,0.5,0.5,0.5,910.875,1336.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,3196.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,MeanShift(1),остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.1,0.7,0.7,0.7,791.7777777777778,1016.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,MeanShift(1),остатки,bh_window,0.00425531914893617,0.02127659574468085,0.18181818181818182,0.5454545454545454,0.6,0.5714285714285713,791.7777777777778,1016.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,MeanShift(3),сырые,uncorrected,0.09787234042553192,0.40425531914893614,0.7540983606557377,0.16393442622950818,1.0,0.28169014084507044,476.5,476.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,MeanShift(3),сырые,bonferroni,0.0,0.0,0.0,0.3333333333333333,0.3,0.3157894736842105,1414.0,1576.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,MeanShift(3),сырые,bh_window,0.0,0.0,0.0,0.4,0.4,0.4000000000000001,1256.5,1256.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,3196.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,MeanShift(3),остатки,bonferroni,0.0,0.0,0.0,0.7777777777777778,0.7,0.7368421052631577,858.4444444444445,1076.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,MeanShift(3),остатки,bh_window,0.0,0.0,0.0,1.0,0.9,0.9473684210526316,602.8888888888889,846.5
"gradual, Δ=0.5, ρ=0.3, clustered",1061,gradual,0.5,0.3,clustered,PH river по умолчанию,сырые,порог,0.5148936170212766,0.851063829787234,0.9236641221374046,0.03816793893129771,1.0,0.07352941176470588,276.5,276.5
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,PH,сырые,uncorrected,0.15106382978723404,0.5319148936170213,0.8658536585365854,0.10975609756097561,0.9,0.1956521739130435,562.0,562.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,PH,сырые,bonferroni,0.0,0.0,0.0,0.75,0.6,0.6666666666666665,874.5,1092.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,PH,сырые,bh_window,0.03404255319148936,0.0425531914893617,0.6153846153846154,0.3076923076923077,0.8,0.4444444444444444,862.0,862.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,PH,сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,1962.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,PH,остатки,bonferroni,0.0,0.0,0.0,0.7142857142857143,0.5,0.588235294117647,865.7142857142857,1122.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,PH,остатки,bh_window,0.0,0.0,0.0,0.875,0.7,0.7777777777777777,768.5,862.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,KS,сырые,uncorrected,0.15319148936170213,0.7021276595744681,0.8372093023255814,0.11627906976744186,1.0,0.20833333333333334,492.0,492.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,KS,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.6666666666666666,0.6,0.631578947368421,912.0,1122.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,KS,сырые,bh_window,0.029787234042553193,0.0425531914893617,0.5833333333333334,0.2916666666666667,0.7,0.4117647058823529,972.0,972.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,KS,сырые,LORD++,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,1842.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,KS,остатки,bonferroni,0.0,0.0,0.0,0.75,0.6,0.6666666666666665,874.5,1092.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,KS,остатки,bh_window,0.002127659574468085,0.02127659574468085,0.1,0.6,0.6,0.6,987.1111111111111,1012.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,ADWIN,сырые,uncorrected,0.27872340425531916,0.9361702127659575,0.9097222222222222,0.0625,0.9,0.11688311688311688,582.0,582.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,ADWIN,сырые,bonferroni,0.00851063829787234,0.0851063829787234,0.2857142857142857,0.5714285714285714,0.8,0.6666666666666666,872.0,872.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,ADWIN,сырые,bh_window,0.00851063829787234,0.0851063829787234,0.2857142857142857,0.5714285714285714,0.8,0.6666666666666666,802.0,802.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,ADWIN,сырые,LORD++,0.002127659574468085,0.02127659574468085,0.1,0.4,0.4,0.4000000000000001,1253.7777777777778,1252.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,ADWIN,остатки,bonferroni,0.010638297872340425,0.10638297872340426,0.35714285714285715,0.5714285714285714,0.8,0.6666666666666666,698.2222222222222,752.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,ADWIN,остатки,bh_window,0.010638297872340425,0.10638297872340426,0.3333333333333333,0.6,0.9,0.7200000000000001,692.0,692.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,MeanShift(1),сырые,uncorrected,0.32127659574468087,0.8085106382978723,0.9096385542168675,0.060240963855421686,1.0,0.11363636363636363,342.0,342.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,MeanShift(1),сырые,bonferroni,0.00851063829787234,0.0851063829787234,0.3333333333333333,0.5,0.6,0.5454545454545454,824.5,1052.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,MeanShift(1),сырые,bh_window,0.019148936170212766,0.10638297872340426,0.47368421052631576,0.3684210526315789,0.7,0.48275862068965514,782.0,782.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,1962.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,MeanShift(1),остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.2,0.5,0.5,0.5,924.5,1132.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,MeanShift(1),остатки,bh_window,0.00425531914893617,0.0425531914893617,0.15384615384615385,0.6153846153846154,0.8,0.6956521739130435,792.0,792.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,MeanShift(3),сырые,uncorrected,0.225531914893617,0.5957446808510638,0.8833333333333333,0.08333333333333333,1.0,0.15384615384615385,422.0,422.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,MeanShift(3),сырые,bonferroni,0.00851063829787234,0.06382978723404255,0.3076923076923077,0.5384615384615384,0.7,0.608695652173913,876.0,912.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,MeanShift(3),сырые,bh_window,0.04042553191489362,0.06382978723404255,0.6551724137931034,0.27586206896551724,0.8,0.4102564102564103,782.0,782.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,1722.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,MeanShift(3),остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.7777777777777778,0.7,0.7368421052631577,818.5,902.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,MeanShift(3),остатки,bh_window,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.7777777777777778,0.7,0.7368421052631577,818.5,902.0
"gradual, Δ=0.5, ρ=0.3, clustered",1062,gradual,0.5,0.3,clustered,PH river по умолчанию,сырые,порог,0.7191489361702128,0.9574468085106383,0.949438202247191,0.028089887640449437,1.0,0.0546448087431694,272.0,272.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,PH,сырые,uncorrected,0.14468085106382977,0.5319148936170213,0.8395061728395061,0.12345679012345678,1.0,0.21978021978021975,427.0,427.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,PH,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.6666666666666666,0.6,0.631578947368421,933.75,957.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,PH,сырые,bh_window,0.002127659574468085,0.02127659574468085,0.1,0.8,0.8,0.8000000000000002,835.5555555555555,857.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,PH,сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,1707.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,PH,остатки,bonferroni,0.0,0.0,0.0,0.8333333333333334,0.5,0.625,759.3333333333334,1007.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,PH,остатки,bh_window,0.0,0.0,0.0,0.8333333333333334,0.5,0.625,726.0,987.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,KS,сырые,uncorrected,0.15319148936170213,0.6382978723404256,0.8571428571428571,0.11904761904761904,1.0,0.21276595744680848,527.0,527.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,KS,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.5555555555555556,0.5,0.5263157894736842,946.25,967.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,KS,сырые,bh_window,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.7777777777777778,0.7,0.7368421052631577,733.75,797.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,KS,сырые,LORD++,0.0,0.0,0.0,0.3333333333333333,0.1,0.15384615384615383,959.3333333333334,1417.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,KS,остатки,bonferroni,0.006382978723404255,0.06382978723404255,0.375,0.5,0.4,0.4444444444444445,858.4,1217.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,KS,остатки,bh_window,0.00851063829787234,0.06382978723404255,0.4,0.4,0.4,0.4000000000000001,976.0,1137.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,ADWIN,сырые,uncorrected,0.2872340425531915,0.851063829787234,0.9183673469387755,0.061224489795918366,0.9,0.11464968152866242,517.0,517.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,ADWIN,сырые,bonferroni,0.019148936170212766,0.14893617021276595,0.5294117647058824,0.35294117647058826,0.6,0.4444444444444445,908.75,937.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,ADWIN,сырые,bh_window,0.019148936170212766,0.14893617021276595,0.5,0.3333333333333333,0.6,0.42857142857142855,835.5555555555555,857.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,ADWIN,сырые,LORD++,0.002127659574468085,0.02127659574468085,0.14285714285714285,0.42857142857142855,0.3,0.3529411764705882,1176.0,1257.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,ADWIN,остатки,bonferroni,0.029787234042553193,0.2765957446808511,0.7368421052631579,0.21052631578947367,0.4,0.27586206896551724,698.4,1137.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,ADWIN,остатки,bh_window,0.031914893617021274,0.2765957446808511,0.75,0.2,0.4,0.26666666666666666,678.4,1127.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,MeanShift(1),сырые,uncorrected,0.34893617021276596,0.7446808510638298,0.9111111111111111,0.05555555555555555,1.0,0.10526315789473684,387.0,387.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,MeanShift(1),сырые,bonferroni,0.006382978723404255,0.06382978723404255,0.3,0.5,0.5,0.5,829.4285714285714,1027.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,MeanShift(1),сырые,bh_window,0.04468085106382979,0.1276595744680851,0.6774193548387096,0.25806451612903225,0.8,0.3902439024390244,847.0,847.0
"gradual, Δ=0.5, ρ=0.3, clustered",1063,gradual,0.5,0.3,clustered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,1707.0
