window,min_p,n_below,n_streams,rho,seed
14,1.1400132825175488e-05,2,100,0.0,28
15,3.426128324712721e-05,2,100,0.0,28
16,0.00022446288573614752,2,100,0.0,28
17,0.0016001128513308063,3,100,0.0,28
18,0.002724430370504303,3,100,0.0,28
19,0.0003890697802872623,2,100,0.0,28
20,0.00045188272277235387,4,100,0.0,28
21,6.184861894855141e-05,3,100,0.0,28
22,5.476192613183492e-05,2,100,0.0,28
23,0.00012761542968215743,2,100,0.0,28
24,0.00038341952691602977,3,100,0.0,28
25,0.00018395078135352745,3,100,0.0,28
26,0.00038930699638974373,3,100,0.0,28
27,0.0006107638559015077,5,100,0.0,28
28,0.0017212260890353296,5,100,0.0,28
29,0.004482270127814342,3,100,0.0,28
30,0.0011421582958632379,2,100,0.0,28
31,0.0014850283760650975,1,100,0.0,28
32,3.5950980389809726e-05,2,100,0.0,28
33,8.948972124890368e-06,2,100,0.0,28
34,2.6713138082004716e-05,3,100,0.0,28
35,0.0007197537377900814,2,100,0.0,28
36,0.004775645096606339,1,100,0.0,28
37,0.01073355592203877,0,100,0.0,28
38,0.008723987921627369,1,100,0.0,28
39,0.012482592510937775,0,100,0.0,28
40,0.0029197691403083045,1,100,0.0,28
41,0.004058360606892445,1,100,0.0,28
42,0.004706875123408914,2,100,0.0,28
43,0.0008628940344975862,1,100,0.0,28
44,0.0014066888031981023,1,100,0.0,28
45,0.01607189945731137,0,100,0.0,28
46,0.0065992474310088926,1,100,0.0,28
0,0.003088525508125439,1,100,0.0,29
1,0.0026594640312902857,1,100,0.0,29
2,0.0017242100480448653,1,100,0.0,29
3,0.011707284617253608,0,100,0.0,29
4,0.007329456110462287,2,100,0.0,29
5,0.004268407949338337,2,100,0.0,29
6,0.006394712450954578,1,100,0.0,29
7,0.007991569246635499,1,100,0.0,29
8,0.005628627367887613,1,100,0.0,29
9,0.008330318811041888,1,100,0.0,29
10,0.006410313382999196,1,100,0.0,29
11,0.03592814371257485,0,100,0.0,29
12,0.010869296302285638,0,100,0.0,29
13,0.023952095808383235,0,100,0.0,29
14,0.016794893719551097,0,100,0.0,29
15,0.010137354094646233,0,100,0.0,29
16,0.02594810379241517,0,100,0.0,29
17,0.013536412058288256,0,100,0.0,29
18,0.011810698147171145,0,100,0.0,29
19,0.007818022134259068,1,100,0.0,29
20,0.01293417792993355,0,100,0.0,29
21,0.008913192280909421,1,100,0.0,29
22,0.011648444418923598,0,100,0.0,29
23,0.007584096995935308,1,100,0.0,29
24,0.012410764239735746,0,100,0.0,29
25,0.02594810379241517,0,100,0.0,29
26,0.041916167664670656,0,100,0.0,29
27,0.0031481412453639116,1,100,0.0,29
28,0.0009246092847553992,1,100,0.0,29
29,0.0002287248243401783,1,100,0.0,29
30,0.0002846912319194054,2,100,0.0,29
31,0.0051201177750728934,2,100,0.0,29
32,0.004931470204676266,2,100,0.0,29
33,0.003244144724022553,1,100,0.0,29
34,0.0037466344818489292,2,100,0.0,29
35,0.0022380465709595197,3,100,0.0,29
36,0.005349558488138573,2,100,0.0,29
37,0.008583401773140154,1,100,0.0,29
38,0.012538654077944987,0,100,0.0,29
39,0.014663216958840073,0,100,0.0,29
40,0.011016844692569638,0,100,0.0,29
41,0.014668376118793961,0,100,0.0,29
42,0.007757292987180607,1,100,0.0,29
43,0.012266214444721138,0,100,0.0,29
44,0.012933179201303392,0,100,0.0,29
45,0.029940119760479042,0,100,0.0,29
46,0.010130513044822582,0,100,0.0,29
0,0.0025042124981642768,1,100,0.0,30
1,0.009167811952433394,1,100,0.0,30
2,0.013272814852047286,0,100,0.0,30
3,0.0012210259932858728,1,100,0.0,30
4,0.009785121154647039,1,100,0.0,30
5,0.0021410694944984225,3,100,0.0,30
6,0.002834716804455212,3,100,0.0,30
7,0.0029178867657535766,3,100,0.0,30
8,0.010512856492298614,0,100,0.0,30
9,0.006323338236226459,2,100,0.0,30
10,0.0014165032498568353,3,100,0.0,30
11,0.0005079696342205589,2,100,0.0,30
12,0.0004542196537664409,3,100,0.0,30
13,0.007068429983818138,2,100,0.0,30
14,0.01143911311039236,0,100,0.0,30
15,0.015830434940070314,0,100,0.0,30
16,0.011597151650191512,0,100,0.0,30
17,0.005202192934827269,3,100,0.0,30
18,0.007652505598413715,2,100,0.0,30
19,0.0033088157810261427,1,100,0.0,30
20,0.002536758551131897,1,100,0.0,30
21,0.004549109656652683,1,100,0.0,30
22,0.002116297893325935,2,100,0.0,30
23,0.0021107725969289667,1,100,0.0,30
24,0.0015676760536779888,2,100,0.0,30
25,0.0012530890424556898,2,100,0.0,30
26,0.0014955192545535343,1,100,0.0,30
27,0.007884123466458282,1,100,0.0,30
28,0.0036008748550863477,3,100,0.0,30
29,0.001958717482987983,3,100,0.0,30
30,0.003301743299171906,3,100,0.0,30
31,0.0051006352175263624,2,100,0.0,30
32,0.0029115365771099754,3,100,0.0,30
33,0.003937780621723744,2,100,0.0,30
34,0.00762414923220743,3,100,0.0,30
35,0.003322868608952069,3,100,0.0,30
36,0.0014662239307461312,4,100,0.0,30
37,0.001973335491310956,2,100,0.0,30
38,0.012622919753413715,0,100,0.0,30
39,0.011146453095468226,0,100,0.0,30
40,0.013115885695675518,0,100,0.0,30
41,0.0103948268018451,0,100,0.0,30
42,0.00460704372592327,1,100,0.0,30
43,0.007235628532997554,1,100,0.0,30
44,0.001485373931198209,1,100,0.0,30
45,0.006518126822482694,1,100,0.0,30
46,0.006368273452173104,1,100,0.0,30
0,0.00022399816362812073,3,100,0.0,31
1,0.002554960619355052,3,100,0.0,31
2,0.0035525886035160654,1,100,0.0,31
3,0.004807173365456388,1,100,0.0,31
4,0.0075792501012524344,2,100,0.0,31
5,0.006673678982004741,3,100,0.0,31
6,0.006623407442415247,2,100,0.0,31
7,0.0067743533305188765,1,100,0.0,31
8,0.010495948926308523,0,100,0.0,31
9,0.021956087824351298,0,100,0.0,31
10,0.007728693894853044,1,100,0.0,31
11,0.008152918596579828,1,100,0.0,31
12,0.0050303764595027,2,100,0.0,31
13,0.005848215814270481,2,100,0.0,31
14,0.003195090354154965,2,100,0.0,31
15,0.003702901908558577,1,100,0.0,31
16,0.004137946008261001,1,100,0.0,31
17,0.0033875050350438544,1,100,0.0,31
18,0.006014192988743059,1,100,0.0,31
19,0.008754399475241316,1,100,0.0,31
20,0.004158998022744798,1,100,0.0,31
21,0.00528339884865645,1,100,0.0,31
22,0.002092125823752823,1,100,0.0,31
23,0.002967240390943524,2,100,0.0,31
24,0.008013476708325414,1,100,0.0,31
25,0.013958515714180893,0,100,0.0,31
26,0.005137702382679119,2,100,0.0,31
27,0.002447554522352918,2,100,0.0,31
28,0.004019776701579812,2,100,0.0,31
29,0.0033621655977414872,2,100,0.0,31
30,0.0027000885472064275,2,100,0.0,31
31,0.0016053884490640847,2,100,0.0,31
32,0.0026593541979668426,2,100,0.0,31
33,0.007142651237758053,2,100,0.0,31
34,0.010628143968642879,0,100,0.0,31
35,0.006105600689060358,1,100,0.0,31
36,0.009415043152693411,1,100,0.0,31
37,0.00234241314728771,1,100,0.0,31
38,0.003102603409583988,1,100,0.0,31
39,0.011797031039268558,0,100,0.0,31
40,0.01280597470187572,0,100,0.0,31
41,0.01636724305774732,0,100,0.0,31
42,0.014711003616481762,0,100,0.0,31
43,0.007199536261761334,1,100,0.0,31
44,0.004238232463669859,1,100,0.0,31
45,0.0036034842192738344,2,100,0.0,31
46,0.00209481347599022,3,100,0.0,31
0,0.008381316177599948,1,100,0.0,32
1,0.01422459425182967,0,100,0.0,32
2,0.009355200921046521,1,100,0.0,32
3,0.005505282274265671,2,100,0.0,32
4,0.005232548766560113,1,100,0.0,32
5,0.0023625279714808863,1,100,0.0,32
6,0.0030740673429357408,2,100,0.0,32
7,0.0033802174343519654,2,100,0.0,32
8,0.0035585360972243685,4,100,0.0,32
9,0.0054025991459677025,2,100,0.0,32
10,0.0049758382169184275,1,100,0.0,32
11,0.010609259718296472,0,100,0.0,32
12,0.01423213735883874,0,100,0.0,32
13,0.014786267434979329,0,100,0.0,32
14,0.003175801052228432,1,100,0.0,32
15,0.0091313560313424,1,100,0.0,32
16,0.018064217708366005,0,100,0.0,32
17,0.005459515479974723,1,100,0.0,32
18,0.0047261359028221575,2,100,0.0,32
19,0.0018854080901384088,1,100,0.0,32
20,0.0026326213788563655,1,100,0.0,32
21,0.008136605108308177,1,100,0.0,32
22,0.009665198498046257,2,100,0.0,32
23,0.011466372473933048,0,100,0.0,32
24,0.014236290509358672,0,100,0.0,32
25,0.03592814371257485,0,100,0.0,32
26,0.03792415169660679,0,100,0.0,32
27,0.006255020901794407,1,100,0.0,32
28,0.006920595904425848,1,100,0.0,32
29,0.0039821977456907685,1,100,0.0,32
30,0.010597798120935401,0,100,0.0,32
31,0.012541882472634908,0,100,0.0,32
32,0.012997248330737897,0,100,0.0,32
33,0.012764282702340674,0,100,0.0,32
34,0.0171432120580525,0,100,0.0,32
35,0.02594810379241517,0,100,0.0,32
36,0.0066702801196509886,1,100,0.0,32
37,0.010074525496664287,0,100,0.0,32
38,0.010218664634991886,0,100,0.0,32
39,0.005533718854131422,1,100,0.0,32
40,0.0036564544338156127,1,100,0.0,32
41,0.011549332017979516,0,100,0.0,32
42,0.008855960189405258,2,100,0.0,32
43,0.013088843261772285,0,100,0.0,32
44,0.029940119760479042,0,100,0.0,32
45,0.021956087824351298,0,100,0.0,32
46,0.02594810379241517,0,100,0.0,32
0,0.0006022729744608496,3,100,0.0,33
1,0.0009659936455350363,5,100,0.0,33
2,0.0010086176498367231,5,100,0.0,33
3,0.0004892897884277301,1,100,0.0,33
4,0.0006167872399906156,1,100,0.0,33
5,0.0012936373993533083,3,100,0.0,33
6,0.0024647772828511804,3,100,0.0,33
7,0.002661048749852301,2,100,0.0,33
8,0.0022877496325337046,2,100,0.0,33
9,0.006144928912547063,2,100,0.0,33
10,0.013031090334834395,0,100,0.0,33
11,0.007936353961930284,1,100,0.0,33
12,0.007383106347536951,1,100,0.0,33
13,0.010750369344639396,0,100,0.0,33
14,0.006070444798394976,1,100,0.0,33
15,0.0057495458693304835,1,100,0.0,33
16,0.004217547684932237,3,100,0.0,33
17,0.0027500076179474437,1,100,0.0,33
18,0.0021997353496278084,3,100,0.0,33
19,0.0024354892196951413,4,100,0.0,33
20,0.003915719011962505,1,100,0.0,33
21,0.00160566167516213,1,100,0.0,33
22,0.003415672072916891,2,100,0.0,33
23,0.005861560311803455,2,100,0.0,33
24,0.004537453092855665,2,100,0.0,33
25,0.0032343437120837927,1,100,0.0,33
26,0.0077813936354269855,1,100,0.0,33
27,0.0029078401854785475,3,100,0.0,33
28,0.00387306406861069,3,100,0.0,33
29,0.0035800940643800163,1,100,0.0,33
30,0.007470854848503076,3,100,0.0,33
31,0.013683690761583095,0,100,0.0,33
32,0.0164582454892987,0,100,0.0,33
33,0.012237791905130701,0,100,0.0,33
34,0.010361438070741196,0,100,0.0,33
35,0.012052765938211148,0,100,0.0,33
36,0.00570045835745928,2,100,0.0,33
37,0.00859028727086793,1,100,0.0,33
38,0.00980509767210373,1,100,0.0,33
39,0.007593279958463996,1,100,0.0,33
40,0.011264656126603073,0,100,0.0,33
41,0.004787053882466156,1,100,0.0,33
42,0.004552066272652057,1,100,0.0,33
43,0.01579981053276201,0,100,0.0,33
44,0.021947599721198197,0,100,0.0,33
45,0.010130782102851283,0,100,0.0,33
46,0.013447161280342602,0,100,0.0,33
0,0.0013550310980962642,1,100,0.0,35
1,0.00014973912754383007,1,100,0.0,35
2,2.4640568626091452e-05,1,100,0.0,35
3,0.0002738329910348592,2,100,0.0,35
4,0.0016865092962689869,4,100,0.0,35
5,0.0018303712789739246,4,100,0.0,35
6,0.0015488913788230172,4,100,0.0,35
7,0.000531026164845544,3,100,0.0,35
8,0.001678339131841931,2,100,0.0,35
9,0.0033014409236503724,2,100,0.0,35
10,0.004227510786534396,3,100,0.0,35
11,0.004753575357157749,2,100,0.0,35
12,0.011555683002572622,0,100,0.0,35
13,0.009991322739545188,1,100,0.0,35
14,0.009526105050425684,1,100,0.0,35
15,0.00354835964820354,3,100,0.0,35
16,0.0038940523602054205,4,100,0.0,35
17,0.005155785820173869,3,100,0.0,35
18,0.0026518922424016464,3,100,0.0,35
19,0.0004905702498172014,2,100,0.0,35
20,0.0007912955198366896,2,100,0.0,35
21,0.0007678121837844072,2,100,0.0,35
22,0.001331794903938438,2,100,0.0,35
23,0.001415165693045708,2,100,0.0,35
24,0.0023504088436983772,2,100,0.0,35
25,0.0047302918091693055,3,100,0.0,35
26,0.001663456634501146,4,100,0.0,35
27,0.003325579857016566,5,100,0.0,35
28,0.0012022053187723172,2,100,0.0,35
29,0.0007960105984957454,3,100,0.0,35
30,0.0005863597393923017,2,100,0.0,35
31,0.0020431184210586476,2,100,0.0,35
32,0.007217777666050348,3,100,0.0,35
33,0.011232651119159536,0,100,0.0,35
34,0.012318518730854317,0,100,0.0,35
35,0.009886741227756632,1,100,0.0,35
36,0.02594810379241517,0,100,0.0,35
37,0.043912175648702596,0,100,0.0,35
38,0.015271941660900968,0,100,0.0,35
39,0.011278204835215806,0,100,0.0,35
40,0.01065249746753788,0,100,0.0,35
41,0.000714675325141289,1,100,0.0,35
42,0.0006899023150489401,1,100,0.0,35
43,0.0009693871954092982,5,100,0.0,35
44,0.001772034701254742,2,100,0.0,35
45,0.005115642795914559,1,100,0.0,35
46,0.01090974230152788,0,100,0.0,35
0,0.0045027545378794,1,100,0.0,34
1,0.0008340451814529903,3,100,0.0,34
2,0.006663861114132231,1,100,0.0,34
3,0.00972601543844242,1,100,0.0,34
4,0.023952095808383235,0,100,0.0,34
5,0.007964122931431634,1,100,0.0,34
6,0.004142670408028529,1,100,0.0,34
7,0.0025490607830998178,1,100,0.0,34
8,0.00423542559339245,2,100,0.0,34
9,0.007303259901355126,4,100,0.0,34
10,0.002462428758326675,1,100,0.0,34
11,0.002538952620539064,2,100,0.0,34
12,0.004404209284651027,1,100,0.0,34
13,0.023952095808383235,0,100,0.0,34
14,0.0021395246873564823,1,100,0.0,34
15,0.005404066919184031,1,100,0.0,34
16,0.0026892240061420184,2,100,0.0,34
17,0.0020948964942785735,2,100,0.0,34
18,0.004438995718691915,4,100,0.0,34
19,0.0025333525964104046,2,100,0.0,34
20,0.004207975540159998,2,100,0.0,34
21,0.003198079171297871,1,100,0.0,34
22,0.005651911746307608,1,100,0.0,34
23,0.007151398990263399,1,100,0.0,34
24,0.009019751370098117,1,100,0.0,34
25,0.013463078747392427,0,100,0.0,34
26,0.014742350455349879,0,100,0.0,34
27,0.0194428070660935,0,100,0.0,34
28,0.021956087824351298,0,100,0.0,34
29,0.0022371090042090165,1,100,0.0,34
30,0.0031093482507593005,2,100,0.0,34
31,0.0029496394701237897,3,100,0.0,34
32,0.0026403851361807154,2,100,0.0,34
33,0.0015134720727375149,2,100,0.0,34
34,0.010313524667552412,0,100,0.0,34
35,0.007016688412465129,1,100,0.0,34
36,0.01416415405928636,0,100,0.0,34
37,0.007410983976143747,1,100,0.0,34
38,0.00808538176101413,1,100,0.0,34
39,0.01292057588499973,0,100,0.0,34
40,0.003139557329457365,1,100,0.0,34
41,0.006779091586681069,1,100,0.0,34
42,0.007289686315902925,1,100,0.0,34
43,0.0028571847337476738,1,100,0.0,34
44,0.010311497995576608,0,100,0.0,34
45,0.012403233950092329,0,100,0.0,34
46,0.01254638850739958,0,100,0.0,34
0,0.00783751105458174,1,100,0.0,36
1,0.0167125141910991,0,100,0.0,36
2,0.020303362321633316,0,100,0.0,36
3,0.021956087824351298,0,100,0.0,36
4,0.018556979914821727,0,100,0.0,36
5,0.010848743215512968,0,100,0.0,36
6,0.007148448143242801,1,100,0.0,36
7,0.004764458079738319,3,100,0.0,36
8,0.010090115326352924,0,100,0.0,36
9,0.000534072864868541,1,100,0.0,36
10,0.00106715504089854,1,100,0.0,36
11,0.004559986901996449,2,100,0.0,36
12,0.0006927559232067135,2,100,0.0,36
13,0.000942773758127655,3,100,0.0,36
14,0.0022453607316718013,4,100,0.0,36
15,0.002006775603822015,3,100,0.0,36
16,0.003928627486013669,4,100,0.0,36
17,0.0017440853882315474,3,100,0.0,36
18,0.002275749904921336,1,100,0.0,36
19,0.003642176801439739,3,100,0.0,36
20,0.003338099263932854,2,100,0.0,36
21,0.0009413667809887821,1,100,0.0,36
22,0.0005060600321586467,2,100,0.0,36
23,0.0025457716371957164,1,100,0.0,36
24,0.013566362195525731,0,100,0.0,36
25,0.008642965078612655,1,100,0.0,36
26,0.01161664473448134,0,100,0.0,36
27,0.015961865686820096,0,100,0.0,36
28,0.02594810379241517,0,100,0.0,36
29,0.010966281105861092,0,100,0.0,36
30,0.002065800812257181,1,100,0.0,36
31,0.0014395686427969812,1,100,0.0,36
32,0.002791939742786415,2,100,0.0,36
33,0.009345540811240139,1,100,0.0,36
34,0.009330775658537327,1,100,0.0,36
35,0.0011849915984188794,1,100,0.0,36
36,0.0015849114619725482,1,100,0.0,36
37,0.0033904189505790717,2,100,0.0,36
38,0.0028574106538789483,3,100,0.0,36
39,0.0040208837835159555,4,100,0.0,36
40,0.0009654784444426029,4,100,0.0,36
41,0.0009667867513639639,3,100,0.0,36
42,0.004399543322813186,2,100,0.0,36
43,0.011688379339030663,0,100,0.0,36
44,0.006652282500031637,2,100,0.0,36
45,0.00443763866694422,3,100,0.0,36
46,0.002428311982156958,6,100,0.0,36
0,0.019140348360508624,0,100,0.0,37
1,0.012505809476084404,0,100,0.0,37
2,0.010670723296242227,0,100,0.0,37
3,0.006693412282828832,2,100,0.0,37
4,0.010095274958238485,0,100,0.0,37
5,0.02594810379241517,0,100,0.0,37
6,0.031936127744510975,0,100,0.0,37
7,0.0056900390042840905,1,100,0.0,37
8,0.010826942925724767,0,100,0.0,37
9,0.010113598432401193,0,100,0.0,37
10,0.010543207319165616,0,100,0.0,37
11,0.009691559415248255,1,100,0.0,37
12,0.006728222258890965,1,100,0.0,37
13,0.002320557899120164,2,100,0.0,37
14,0.0029891657010116105,3,100,0.0,37
15,0.0031125845782602494,4,100,0.0,37
16,0.009085516301566392,1,100,0.0,37
17,0.011539490833360987,0,100,0.0,37
18,0.0073155477589356924,1,100,0.0,37
19,0.0027889827807020765,2,100,0.0,37
20,0.0029893122934673616,2,100,0.0,37
21,0.0016152223881029989,2,100,0.0,37
22,0.0013086876670029496,2,100,0.0,37
23,0.0033080458163705904,2,100,0.0,37
24,0.003037581686711414,1,100,0.0,37
25,0.001542322816770966,1,100,0.0,37
26,0.001997745196666382,1,100,0.0,37
27,0.001604103898458719,1,100,0.0,37
28,0.0005177258556643682,1,100,0.0,37
29,0.0008966756371256439,1,100,0.0,37
30,0.0025061469596815936,1,100,0.0,37
31,0.011835498093317756,0,100,0.0,37
32,0.015365237874560796,0,100,0.0,37
33,0.006227058198201255,1,100,0.0,37
34,0.00113040575330393,1,100,0.0,37
35,0.0013626562794405578,1,100,0.0,37
36,0.0007103341626617815,2,100,0.0,37
37,0.0023816433217034192,2,100,0.0,37
38,0.003820559812948267,4,100,0.0,37
39,0.004771971711529212,1,100,0.0,37
40,0.003991044111190798,1,100,0.0,37
41,0.011002560543534838,0,100,0.0,37
42,0.002996803403335858,3,100,0.0,37
43,0.0019302704731850107,2,100,0.0,37
44,0.0019826875396199927,2,100,0.0,37
45,0.0046920880949991185,2,100,0.0,37
46,0.002265887777650764,1,100,0.0,37
0,0.0028256006721934803,2,100,0.0,38
1,0.0019489672729938426,4,100,0.0,38
2,0.0012751283747653476,4,100,0.0,38
3,0.0003484596909262643,2,100,0.0,38
4,0.0001385874951386186,1,100,0.0,38
5,0.0006375662206424292,1,100,0.0,38
6,0.0006445534276220127,1,100,0.0,38
7,0.0010408355568248407,1,100,0.0,38
8,0.005311077574757749,1,100,0.0,38
9,0.0045104770485683435,3,100,0.0,38
10,0.0009566245217644817,2,100,0.0,38
11,0.0014573290123324756,1,100,0.0,38
12,0.0020811477438427094,1,100,0.0,38
13,0.0010845611301975211,2,100,0.0,38
14,0.0011806303763611265,3,100,0.0,38
15,0.0028869306689703503,4,100,0.0,38
16,0.0020577138062684804,2,100,0.0,38
17,0.003146558541751058,1,100,0.0,38
18,0.004268187792891515,2,100,0.0,38
19,0.002003988286143728,2,100,0.0,38
20,0.0014488199186581028,3,100,0.0,38
21,0.0014988780623586663,4,100,0.0,38
22,0.00023135574975355485,3,100,0.0,38
23,0.0001992087821642375,4,100,0.0,38
24,0.0002852425769769768,3,100,0.0,38
25,0.00020417181304022613,3,100,0.0,38
26,0.0004498998679064842,2,100,0.0,38
27,0.0002442647821480718,3,100,0.0,38
28,0.00022030644768804893,5,100,0.0,38
29,0.0002544255432568116,6,100,0.0,38
30,0.0005415743207561923,5,100,0.0,38
31,0.0010878671273149743,4,100,0.0,38
32,0.0010023567088753163,3,100,0.0,38
33,0.003634991273257684,3,100,0.0,38
34,0.0027665253161356096,3,100,0.0,38
35,0.0005034583197608319,3,100,0.0,38
36,0.0005514712154044038,4,100,0.0,38
37,0.0009900555803366076,3,100,0.0,38
38,0.000675460741793291,5,100,0.0,38
39,0.0010576793886126522,3,100,0.0,38
40,0.002246848055847483,3,100,0.0,38
41,0.0026221895781999385,2,100,0.0,38
42,0.006852978287215848,4,100,0.0,38
43,0.008000063378583978,2,100,0.0,38
44,0.003651335602301864,2,100,0.0,38
45,0.0014019846327950863,2,100,0.0,38
46,0.00201749630677128,2,100,0.0,38
0,0.009970245485008584,1,100,0.0,39
1,0.016798462667200028,0,100,0.0,39
2,0.033932135728542916,0,100,0.0,39
3,0.004762573990413797,1,100,0.0,39
4,0.00766176521360768,3,100,0.0,39
5,0.004537026024917174,1,100,0.0,39
6,0.009142688339053465,1,100,0.0,39
7,0.00820264146924279,1,100,0.0,39
8,0.027944111776447105,0,100,0.0,39
9,0.005458445471860263,1,100,0.0,39
10,0.0042847418607359945,2,100,0.0,39
11,0.003619221997459411,3,100,0.0,39
12,0.0029002054402209447,1,100,0.0,39
13,0.006293161906302043,2,100,0.0,39
14,0.005171053208776051,1,100,0.0,39
15,0.0023677257526659983,3,100,0.0,39
16,0.0029746941770177346,3,100,0.0,39
17,0.002520143840273928,1,100,0.0,39
18,0.0036830090454478617,2,100,0.0,39
19,0.0020338050893965514,2,100,0.0,39
20,0.001423857642758218,1,100,0.0,39
21,0.005028004090082613,1,100,0.0,39
22,0.007744114659924395,1,100,0.0,39
23,0.007954582947426804,1,100,0.0,39
24,0.006694651423897473,1,100,0.0,39
25,0.013675368873693944,0,100,0.0,39
26,0.027944111776447105,0,100,0.0,39
27,0.014304047475821178,0,100,0.0,39
28,0.011300681392074732,0,100,0.0,39
29,0.002615864833766467,3,100,0.0,39
30,0.0024455440169948157,3,100,0.0,39
31,0.006779348265686241,2,100,0.0,39
32,0.018398420117032296,0,100,0.0,39
33,0.019774629321353647,0,100,0.0,39
34,0.0167404095314816,0,100,0.0,39
35,0.00930531878700627,1,100,0.0,39
36,0.017045270151133586,0,100,0.0,39
37,0.0038539753849904574,1,100,0.0,39
38,0.006555581650860876,1,100,0.0,39
39,0.013864679462444502,0,100,0.0,39
40,0.0067631211998037954,2,100,0.0,39
41,0.004160026207961603,1,100,0.0,39
42,0.007773727515766435,1,100,0.0,39
43,0.008710888560189234,1,100,0.0,39
44,0.005728259943393298,2,100,0.0,39
45,0.0021745441481830574,3,100,0.0,39
46,0.002807069305169373,3,100,0.0,39
0,0.0059254440145581466,1,100,0.0,40
1,0.008825708012133575,1,100,0.0,40
2,0.0033295416779892508,1,100,0.0,40
3,0.004029361180514677,1,100,0.0,40
4,0.014969627334116163,0,100,0.0,40
5,0.011368588444140893,0,100,0.0,40
6,0.009061240988907347,1,100,0.0,40
7,0.013772817428999082,0,100,0.0,40
8,0.00574284908863251,1,100,0.0,40
9,0.008471303845946807,1,100,0.0,40
10,0.010655570161976954,0,100,0.0,40
11,0.0071631075785122435,1,100,0.0,40
